global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
288.93091071175473	0.6796743694123393	83481.07116472398	0.461957248436061	297.21950593699825	0.4259838729791454	88339.43470943334	0.1814622600383127	203.92087394907327	0.0704923814494691	41583.72283215383	0.0049691758424174	209.08038584391275	431.1025123255194	1.110268	23.996237	0.0430186624999999	0.0190141	-0.0669953662	-0.0691737834	-0.0693964398	0.1110403321	-0.0362040519	0.0010685027	-0.031123975	-0.1001885607	0.0623989736	-0.0827051389	-0.0327177338	0.0186032289	-0.0513048562	0.0495949341	0.0353068562	0.0210941865	0.1448438025	0.0482679825	-0.0662623336	-0.040520722	-0.1255394055	0.0674503905	-0.0852592001	0.1093496191	0.1119193997	-0.1346496915	0.0483313445	-0.0122156656	-0.0265232975	0.1344248514	0.0342301312	-0.1395584963	0.019524494	0.1176888657	0.1300088341	-0.0553963878	-0.0215844778	-0.1026463066	-0.1159057958	0.1141697173	-0.0051669605	0.080131479	-0.0609711525	-0.0370032753	0.1196981593	-0.0476661183	0.0550687843	0.0193453943	0.033158897	-0.0732381284	0.0345663987	0.0394289121	-0.1266851023	-0.0899851866	0.0619260189	-0.0208081051	0.0606540588	-0.0669728754	-0.0230857484	-0.2416669514	0.0490805062	0.0361115044	-0.0458968273	0.1438763095	0.0874690683	-0.0300762537	0.1310990319	0.0112220045	0.0712792718	0.127046581	-0.0948168712	0.0194087244	-0.0191868464	0.0721242096	-0.0930076727	-0.0780747458	-0.0025765927	0.1027094268	-0.0690547141	0.0349696455	0.0399840398	-0.0871686045	-0.0481242214	0.0468653825	0.0438781657	-0.0193195254	0.012955113	0.0255787642	-0.1463877123	-0.0546797675	0.0167417404	-0.0047197183	-0.0674704808	-0.0190998647	-0.0096892836	-0.0443397109	-0.0821912382	0.0439580554	0.0968075996	-0.1620677791	0.0502642052	0.0126417551	-0.0925227519	-0.0162526407	-0.1050605273	0.0307732608	0.040486004	-0.1101299128	0.0777061866	-0.081623307	-0.008040184	0.0926047444	-0.0784645999999999	-0.0015065999999998	0.0061566934531599	2.269843559999698e-06	0.194257	-0.0102869999999999	0.037735782049	0.0001058223689999	-0.0871026	0.0093496	8.741502015999999e-05	0.00758686292676	-0.00253061	9.538999999999988e-05	9.09925209999998e-09	6.4039869721e-06	0.000228875	0.000131324	1.7245992976e-08	5.2383765625e-08	6.44225e-06	0.00021079525	4.15025850625e-11	4.44346374225625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.5598454045605	-0.3710653071942147	83266.78437990387	0.1376894622031369	298.11338194990924	0.8938760129109937	88871.58849761247	0.799014326457655	203.9738331817684	0.0529592326951444	41605.32462286389	0.0028046803276584	209.1206734901617	428.0257499036308	1.135355	24.538427	0.0517982324999999	0.0221858	-0.0277502721	-0.0523058443	0.0665191548	0.0503962109	-0.0338787834	-0.0244188041	0.1066705668	-0.0935960787	-0.078321747	-0.0273335548	0.0074119362	-0.0384854113	0.0627988486	0.0240909801	0.0087164794	-0.0060396288	0.0084188559	-0.1008904181	-0.0489047025	-0.0942833987	-0.0133900674	0.0748332872	0.1484611635	0.0801897724	0.0687884334	-0.0377366302	0.0647584706	-0.085348758	-0.1034494107	0.0019405441	-0.0116089767	0.0010285373	0.0027303246	0.0699013014	-0.0795174594	0.0332520538	-0.036301911	0.0520126835	0.1406487389	0.033364249	0.0059577181	0.0246499507	0.1120412542	0.0430595963	0.1176682827	0.0395626691	-0.0195475273	0.1886497555	-0.0691280114	-0.1378411128	0.0057476015	-0.0016015791	-0.0491479211	0.1058176749	0.0595888324	-0.031619487	-0.0160965786	-0.0651269239	-0.1709737789	-0.0074271261	-0.0310956644	-0.0179675411	0.1078685714	0.0070921176	0.1567573113	0.0508630243	-0.0116240892	0.0737554724	0.0192235161	-0.0015016331	-0.0534780469	-0.0062645187	0.0813334624	-0.1143066328	0.016631635	0.0038565476	0.132329012	-0.1487663293	0.002798586	-0.0454110169	-0.006167099	0.0927415395	0.0002397714	0.1309351487	-0.149720255	-0.018053754	0.0178151925	-0.0946583623	0.020384728	0.0627542735	0.0079467363	-0.0837263349	-0.0020705896	-0.0495232329	-0.0360943797	-0.0729894005	-0.0068081089	0.0160985935	0.0774886302	-0.0236015226	-0.0149393131	-0.0923955017	0.0269229709	0.0104256477	-0.0367442975	-0.033354173	0.0007854831	-0.2880667092	-0.1168974722	-0.0835618648	-0.0026818616	0.0873117978	-0.0893935	-0.0109289000000001	0.00799119784225	0.00011944085521	0.201181	0.0069239999999999	0.040473794761	4.79417759999998e-05	-0.0963882	-0.0092855999999999	8.622236735999983e-05	0.0092906850992399	-0.00272058	-0.0001899699999999	3.6088600899999934e-08	7.401555536399999e-06	6.10646e-05	-0.0001678103999999	2.8160330348159997e-08	3.72888537316e-09	-0.000128972	-0.00013541425	1.6633776784000004e-08	1.8337019103062506e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.9074750770408	0.3476296724802523	83467.52915539093	0.1208463891887275	297.90097251154845	-0.2124094383607939	88744.98942332635	0.0451177695047479	204.2607905101364	0.2869573283679756	41722.47053982582	0.0823445083040861	209.3525234548185	428.8341795297608	1.15091	24.874617	0.07585893	0.0371556	-0.0290352333	0.0011658618	0.0145182358	-0.0474826285	-0.019696753	-0.0288678783	-0.0870312199	0.0683440794	-0.0372388461	0.0143465448	-0.1087583971	0.0858191249	0.005135909	-0.0889481363	-0.0250645745	0.0045440963	-0.0709902325	0.0297577276	-0.0059135115	0.0663039556	-0.075161591	-0.2127951117	0.0445318659	0.0175920185	-0.0579737911	0.0965896043	-0.1325878855	0.0563279039	0.0027531347	0.1079899051	-0.0340050223	-0.1509306458	0.1110850482	0.0569956024	0.0237389896	0.022287887	-0.1191764105	-0.0094193295	0.0805329511	-0.0780651268	-0.0424586102	0.0339181103	0.0133073587	0.1062707145	0.0657246272	-0.0305684687	0.0172520131	-0.0140354241	-0.0366910679	0.0501728853	-0.0220869952	-0.0157413558	0.0760216224	-0.0122936494	0.0351786525	0.0975691902	0.0786736314	0.1464179025	-0.0691802907	0.0152986049	-0.0361482303	0.0564952959	0.0971400183	0.0842148152	-0.1192042846	-0.1525184713	-0.0864190533	0.0900638552	0.0694149499	-0.0937097667	-0.1078988628	-0.0211884259	-0.0277228021	-0.0135576964	-0.0732040801	0.0075546127	0.0953446036	-0.010252242	0.1677762069	0.1332617582	0.0107606253	-0.058548495	-0.0383836491	-0.1094620446	0.0071677941	-0.0128250847	0.0036769884	0.0952196542	-0.0147976485	0.1157163999	-0.0444540406	0.0646129976	-0.0717141581	0.0146639675	0.0210358654	-0.0199630416	0.0167631462	-0.0663188767	0.0730301395	-0.0762767256	0.0648469941	0.0025591275	-0.0610248965	-0.0154895008	0.0853466663	-0.0007583087	0.0347880703	0.0884386771	0.0718584354	-0.0854583468	0.0026818616	0.081623307	-0.0724179999999999	0.0169755000000001	0.0052443667239999	0.00028816760025	0.208875	0.007694	0.043628765625	5.91976360000001e-05	-0.0839316999999999	0.0124565	0.00015516439225	0.0070445302648899	-0.00314067	-0.00042009	1.764756081000001e-07	9.8638080489e-06	8.332719999999998e-05	2.2262599999999982e-05	4.956233587599994e-10	6.943422259839997e-09	0.000203334	0.000332306	4.1344715556e-08	1.10427277636e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289.04357695112805	0.1361018740872737	83546.18937670268	0.0185237201300681	297.6005835177085	-0.3003889938399311	88566.1073100806	0.0902335476201661	204.49240655916697	0.2316160490305776	41817.14434035964	0.0536459941685349	209.6568574385209	429.5924564826391	1.139129	24.619993	0.0881821799999999	0.0478614	-0.0311435846	-0.0559347635	-0.0453848047	0.092968337	0.0411749679	0.0246256021	-0.0749010712	-0.0604986464	0.0572000544	-0.08963379	0.1278070829	0.0480865582	-0.019581819	-0.1487265633	-0.0259724299	0.0350023227	0.0837781788	0.1568495676	0.1147638377	0.1005201505	0.073107081	0.0154296848	0.0253111514	0.0660147346	-0.0345083144	0.003044213	-0.0586302882	0.0593172878	-0.1383939192	-0.0623542381	0.0547368933	-0.0246572122	0.0232998927	0.0317496326	-0.0769052871	-0.0169770905	0.0533535914	0.053785474	-0.1059039282	-0.056514759	0.1312483532	0.0447161258	0.0620622968	0.0279909396	0.153476999	-0.0696030913	-0.0496031943	0.1006568032	-0.1135491797	0.0059737529	-0.0248811194	0.0346814625	-0.0499719646	-0.1523579262	-0.139729332	0.066513057	-0.1053932824	0.0014358376	0.023179233	-0.0316455296	-0.00934251	0.0513425346	0.1128463268	-0.1036436423	-0.0490636936	0.02120587	0.013909244	0.113085588	0.0603362139	-0.000811443	0.0295017894	0.0302447332	0.0195381817	-0.0342648583	0.0398089104	-0.1063671882	0.0999745275	0.0162657467	0.0454119408	-0.0855652824	0.2345711821	0.0047225442	-0.0175611425	0.0915639994	-0.0893140534	-0.021784221	0.0184791884	-0.0662794176	-0.1091889423	-0.0750623667	0.0328593278	0.0829697333	-0.0094237879	-0.0176293179	-0.1284619215	-0.0650175601	0.0105445688	-0.0674535519	-0.0403071359	0.0177815861	0.0245912954	0.0034097852	-0.0204761248	0.0244543186	-0.0085772313	0.1331396855	-0.0308020853	-0.0809551859	0.0519198322	-0.0873117978	0.008040184	0.0755650422	-0.0773915	-0.0049735000000001	0.00598944427225	2.4735702250001025e-05	0.178938	-0.0299369999999999	0.032018807844	0.0008962239689999	-0.0936407	-0.009709	9.42646810000018e-05	0.0087685806964899	-0.00265132	0.0004893499999999	2.394634224999999e-07	7.0294977424e-06	9.60838e-05	1.2756600000000013e-05	1.6273084356000034e-10	9.23209662244e-09	-0.000165813	-0.000369147	2.7493950969e-08	1.3626950760900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.1215497171065	-0.9220272340215274	83014.02741138708	0.8501342202773885	297.73606556296176	0.1354820452532408	88646.76473691226	0.0183553845860011	204.4917730746778	-0.0006334844891568	41816.88525522553	4.013025980023775e-07	209.6099449304838	424.6611334039346	1.192164	25.766251	0.0724704944999999	0.0464071	0.0024896452	0.0018814839	0.0467867394	0.0890610736	-0.0855429563	-0.025606372	0.053559193	-0.0721777115	0.0002547709	-0.0058248534	-0.0802418336	-0.1108504549	0.0336376633	-0.1202526197	-0.0298390773	0.0157709742	0.0836455956	-0.0662520601	0.0163996411	0.0817237085	-0.0138810385	-0.0724292148	0.0555447289	-0.0368315633	-0.1798449561	0.2265309269	0.1243874291	-0.0452382263	0.0726898964	-0.0254934249	0.0009223505	-0.0273761911	-0.047926268	-0.1468098971	-0.0327540495	-0.0089496747	0.024059234	0.1453604282	-0.1538108265	-0.1394695044	0.1553648272	0.0844605768	-0.0122519318	0.1045690502	-0.032179255	-0.1540439008	-0.0998037872	-0.1005348542	-0.0133847955	0.0303534202	-0.0326402383	0.0203080864	-0.0832630695	0.0491873084	-0.0032034341	0.1364907412	-0.0042218305	0.0724665688	0.0745785585	0.1921554883	-0.1828723153	0.0545329402	-0.0628240308	0.0835561022	0.0271694746	0.0799910651	-0.1470898078	0.0418352187	-0.0289887002	-0.1265988056	0.1535133476	-0.0426887045	0.0301468248	-0.0399949113	0.0650354357	-0.079577312	0.0453344312	0.1086572584	0.1240386616	-0.0244441382	0.1351273825	-0.1485390373	0.0919346992	-0.0586467496	-0.0547894115	-0.0169722561	0.0168207479	-0.0045544927	-0.0299321918	0.0608927056	-0.0855046444	-0.104173813	0.072060137	0.0198247714	-0.0465620716	-0.0750908299	-0.1091283102	-0.0812524727	-0.0764429485	0.0642138475	0.1442175057	-0.0843520822	0.0133279212	0.0575107682	0.0732748237	0.0481097404	0.0101422423	0.1097885998	-0.1624697584	-0.0891212848	0.0133823145	0.0691644489	-0.071279	0.0061125	0.0050806958409999	3.736265625000008e-05	0.219208	0.0402699999999999	0.0480521472639999	0.0016216728999999	-0.0918299	0.0018107999999999	3.2789966399999542e-06	0.00843273053401	-0.00294088	-0.0002895599999999	8.384499359999995e-08	8.648775174399999e-06	6.84753e-05	-2.760849999999999e-05	7.622292722499994e-10	4.688866710090001e-09	2.56239e-06	0.00016837539	6.5658425121e-12	2.83502719576521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.46147919506666	-0.6600705220398595	82634.10202101574	0.4356930940659726	297.1751029404156	-0.5609626225461284	88313.04180764663	0.3146790638938301	204.03329039473067	-0.4584826799471386	41629.58358930049	0.2102063678115103	209.28481523918384	419.78469616894427	1.201949	25.977737	0.0913519344999999	0.0490833	0.047213665	0.0998880598	0.0820076038	-0.0792319553	-0.1674272967	0.008853945	0.0851251344	0.0388836986	-0.0760267599	0.0807046043	0.0218650192	-0.0296544879	-0.1700675708	-0.0989799253	-0.0085196633	-0.0283986177	-0.0949213993	-0.0580824593	0.0144582658	-0.0031973909	0.1411815652	-0.0674570945	-0.0917021643	-0.1133968836	0.115951956	-0.0312927025	-0.1170290745	-0.0576409189	0.1146032928	-0.0110865208	0.1460937477	0.2167195218	-0.0781848281	0.0098099184	-0.0227630693	-0.0461601474	0.1534065601	-0.1134122218	-0.0957506653	0.0553284966	0.0193015812	0.0657178345	0.0345141191	-0.1370298897	-0.0301865877	-0.1016673968	0.0353573439	-0.1231074722	-0.0093889827	0.0327637807	-0.011686317	-0.0275962433	0.0631188912	0.1012904623	-0.0528155556	-0.0837513451	-0.1003562337	0.075478542	0.0967372882	-0.0101317767	0.0607774122	-0.1119743432	-0.0511985535	-0.0081785913	-0.1727367501	0.1208336812	0.1339874065	-0.1579890414	-0.1151576142	0.0926203147	0.1156980444	0.0904641405	-0.0474569198	-0.0198467507	0.0874343515	0.0129151927	-0.0870906419	-0.0919622341	-0.0653595265	0.0687633102	0.141645802	-0.0105389343	-0.043964198	-0.0049847493	0.0859882414	-0.0100206894	0.0050513309	0.0680837533	0.0483127474	0.0684691254	0.1812542311	-0.0040398124	-0.0093894856	0.1135282853	-0.0102348792	-0.0330527121	-0.0563572467	-0.0188936648	-0.1029774496	0.0594822665	0.0333528236	0.0143689722	0.0680726659	-0.0232920366	-0.1246934055	0.1141069496	0.0367961316	0.0668406846	0.1267533207	-0.0908858965	0.0186974948	0.0624505233	-0.0681	0.003179	0.0046376099999999	1.0106041000000008e-05	0.18722	-0.0319879999999999	0.0350513284	0.0010232321439999	-0.0666134	0.0252165	0.00063587187225	0.00443734505956	-0.00246487	0.0004760099999999	2.265855200999998e-07	6.075584116900001e-06	0.00015366	8.518469999999998e-05	7.256433114089997e-09	2.36113956e-08	-5.56116e-05	-5.817399e-05	3.0926500545600003e-09	3.3842131125201003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.37956609995894	-0.0819130951077227	82587.01501180067	0.0067097551501268	295.2307454719376	-1.9443574684780172	87161.19307191602	3.780525965226244	203.8236752344752	-0.2096151602554812	41544.090586088816	0.043938515408931	208.93379972053296	414.3778867061924	1.207393	26.095396	0.04219242	0.0234407	0.0981179855	0.0725777865	-0.0224221753	0.0161479757	0.002731361	0.0668439727	-0.038889367	0.0261361986	-0.0016224818	0.0650260585	0.088947349	-0.0765283563	0.0862127885	-0.0377725119	0.0262056065	-0.0076436137	0.032074164	0.1088224099	-0.009123278	-0.0821247725	0.0807997324	0.040269206	0.1029371699	0.0181493966	-0.0006109721	0.0259198394	-0.0299129914	-0.0754061715	0.1745572566	0.015937133	0.0497698074	0.2650024732	0.0010322495	0.1157202917	0.0356738476	0.0365844891	-0.0075930995	-0.0988937814	-0.1411593421	0.0603215794	-0.0666743734	-0.0132217763	-0.0312225398	0.0457080223	0.0947834141	-0.0034989268	-0.098800877	0.0159138777	0.0573541525	0.0140017493	0.0293569171	-0.0145052003	-0.0020665449	-0.1108396068	-0.0132161005	-0.073543249	-0.0434499835	-0.0132436942	-0.0816325158	0.0517482154	-0.0323936453	-0.0079636826	-0.0730015627	0.0479949699	-0.0495047259	0.0761247838	0.0582446573	-0.1007472552	-0.2711128036	0.0795736557	-0.049484753	0.1486792417	-0.0837732409	-0.0568363175	-0.0555774105	0.108577201	0.1134953529	0.0757520565	-0.0547343919	-0.0064375122	0.0939433382	0.1101472017	0.1367409968	0.0129829897	-0.0884042738	-0.0159825505	0.0107185497	-0.0637815164	-0.0095444665	-0.0632767297	-0.0004323401	0.0117411615	0.1716805192	0.0454635603	-0.0180180426	0.0098291198	0.0071596887	-0.0633551249	-0.0474984987	0.005626094	0.1098697196	-0.0044240813	0.0752135483	-0.0598052567	-0.0608313302	0.0202537931	-0.0001157481	-0.1871658957	0.0165190065	-0.0926047444	0.0239750208	0.0554536812	-0.0674126	0.0006873999999999	0.00454445863876	4.725187599999874e-07	0.203638	0.016418	0.041468435044	0.000269550724	-0.0827104	-0.016097	0.000259113409	0.00684101026816	-0.00238083	8.404000000000007e-05	7.0627216000000115e-09	5.6683514889000005e-06	0.000168005	1.4345e-05	2.0577902499999999e-10	2.8225680025e-08	-0.000137027	-8.141539999999999e-05	1.8776398729e-08	6.628467357159999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.2866451108259	0.9070790108669372	83109.18974925527	0.822792331955341	296.2256946808073	0.9949492088696844	87749.66218912686	0.9899239282304106	204.1337165573657	0.3100413228904983	41670.57423552292	0.0961256218996902	209.3404048026429	422.2752600677687	1.180365	25.511229	0.032117845	0.0168995	0.0192016343	0.0570887968	-0.106157318	0.0187272202	-0.1100870683	-0.016086235	0.0170863424	-0.123253193	0.0807882065	0.0431881551	-0.1124434284	0.0846467007	-0.0376724413	-0.109476793	0.0020010055	-0.0030517962	0.097279607	-0.0750637249	-0.0277053671	-0.0673548973	-0.021643486	-0.101600575	0.0025748463	0.0212212985	0.0155178036	-0.1642359423	0.0349692717	-0.0955885597	0.1179586228	0.15987707	-0.0313163749	0.0052480808	-0.070826288	0.1346487403	-0.0144508707	-0.043567927	0.0893723127	0.0028549883	0.0212117659	-0.0217570355	0.1040249012	-0.003768921	0.0096301929	-0.0359378812	0.0544660155	-0.0751693818	-0.0230450518	-0.0007325155	0.0605316036	0.0062928834	0.0005680108	0.0187633674	-0.123880317	0.0417428108	0.0461478484	-0.0496504783	0.0696631556	0.1005486111	-0.0713210239	-0.073965827	0.1244200133	0.0158977001	-0.0194961425	0.1758335402	0.0610225998	-0.0430141231	0.088002128	-0.0733687372	-0.0685600443	-0.0034656692	-0.011372019	0.1377874555	0.0966314237	-0.0897844721	0.0586719331	-0.0195461123	-0.0756361688	0.0059154143	0.0174255237	-0.0294102529	0.0576114405	-0.0204271038	0.0744769284	0.0476433044	0.0054261106	-0.0001411076	0.0169411997	0.1060227111	-0.1125480406	0.0106027467	0.0125663146	-0.0979351727	-0.017775007	0.0442582605	0.1001912957	0.1071404558	-0.118612542	-0.0388082022	-0.0114749967	-0.0589499909	0.100627454	-0.0769977479	0.1225592393	-0.0835143597	-0.1037016291	0.100355762	0.169748741	0.0290118885	-0.001759599	-0.094276963	0.0292042644	0.0482056202	-0.0698013	-0.0023886999999999	0.00487222148169	5.705887689999969e-06	0.200964	-0.002674	0.040386529296	7.150276000000052e-06	-0.0701898	0.0125206	0.00015676542436	0.00492660802404	-0.00241098	-3.0150000000000052e-05	9.090225000000031e-10	5.8128245604e-06	0.000215223	4.721800000000002e-05	2.229539524000002e-09	4.6320939729e-08	7.629589999999998e-05	0.0002133228999999	5.821064356809997e-09	4.550665966441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.24193314911616	-0.0447119617097087	83083.41202553955	0.0019991595199304	298.37859347973176	2.1528987989244683	89029.78504694303	4.634973238410418	203.97111253073595	-0.1626040266297366	41604.21474702615	0.026440069476204	209.17927949133	424.6806646584066	1.213515	26.227716	0.05686783	0.0267091	0.0243813546	-0.011746972	0.0552418908	-0.1058465367	-0.0210822693	-0.005074267	0.0929323614	0.0418747674	-0.0897632314	0.0092809525	0.14331769	0.0535670514	-0.0334874856	-0.0252485362	0.0058573081	-0.0153552467	-0.0848439704	-0.0352461579	0.0249357402	-0.0212310902	0.0424840005	0.1037316596	0.0210028698	0.008956361	0.0507733281	0.0121911125	-0.0769339304	0.021452077	-0.0027842133	-0.0669475825	0.0518981796	0.0804067908	-0.1021636755	-0.0388020635	0.1781330569	0.0197643704	0.0339780483	0.0455394792	0.065535207	0.0627017846	-0.0273487146	-0.0326543698	0.0775626496	0.0725978882	-0.0025371387	-0.0723527561	-0.079491379	-0.06796084	0.1249323966	-0.0506438282	0.0042359934	-0.020880444	0.0680069363	0.0764453682	-0.0484053776	-0.0340064037	-0.0815426238	-0.0969769526	-0.0495545241	-0.0474619708	0.0084712394	-0.020705063	-0.0236059515	-0.0436639977	-0.0684008636	0.0260671776	-0.0323270396	-0.0214997832	0.0097288685	0.1430289293	0.0984238103	-0.0820588188	0.0005069652	-0.1312895871	-0.0966394385	0.0913105055	-0.0143913941	-0.0282275843	0.0048536933	0.0141332172	0.0585996954	0.0093889734	0.1206969738	0.0650957104	-0.0229714921	-0.0131429429	-0.0048999008	-0.0914322889	0.0882980985	0.0562385675	0.1461121134	0.0031199771	0.0235174266	-0.0291993439	-0.0356103216	0.0594682264	0.0185227061	0.0476147485	-0.0211267837	-0.0444114556	0.0808059904	-0.0024718017	0.1033768231	-0.1086731608	-0.1934341254	0.1109728052	-0.0848488306	0.0814660932	0.069346217	-0.0959017104	0.0343746944	0.0407391756	-0.0741748	-0.0043735	0.00550190095504	1.912750225000002e-05	0.186493	-0.014471	0.034779639049	0.000209409841	-0.0785227	-0.0083329	6.943722241000006e-05	0.00616581441529	-0.00219603	0.00021495	4.6203502500000096e-08	4.822547760899999e-06	9.63893e-05	-0.0001188337	1.4121448255690004e-08	9.29089715449e-09	-0.000183729	-0.0002600248999999	3.3756345441e-08	6.761294862000998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.9654139752591	-0.276519173857082	82924.07964594234	0.0764628535106031	296.6145508544162	-1.7640426253155397	87980.19177856707	3.1118463839301413	203.95818192366096	-0.0129306070749919	41598.93997360518	0.0001672005993278	209.1123879004444	424.1444856430134	1.068644	23.096613	0.07060085	0.0415209	0.0245187084	0.0207960451	-0.0166159152	-0.1237504106	0.0595647388	0.0121474445	-0.0902976644	0.0790218255	0.0026464892	0.0290997433	-0.116124177	-0.044825469	0.0193107518	-0.0244768277	0.0085540212	-0.0383585985	-0.0880133263	0.0069417989	-0.021643417	0.017223123	-0.0849871761	-0.0935504792	-0.090167441	-0.1114520539	-0.0626172225	-0.0903960553	-0.1018417077	0.0255609221	-0.0853686429	-0.0532439562	-0.0650942428	-0.0781003503	-0.0400716569	-0.0299159115	0.0535084062	0.1317998129	-0.0259316201	0.0420664245	-0.0574930757	0.1427469331	0.0018526929	0.0443190367	-0.0487559875	-0.0773752937	0.0422392281	-0.0301205363	0.0890782316	0.0213681521	-0.1352610426	0.0374952225	0.0112957	-0.04981109	0.0850139947	-0.0022775738	0.0441698841	0.0238612455	0.1465833236	0.0413190178	0.1150687084	0.0551120144	0.0712325424	-0.0003510019	0.0633992328	-0.0094221845	-0.0830825284	-0.0427201931	-0.0035102784	-0.012444635	0.1285005928	-0.0336153527	-0.0158230002	-0.0809543696	-0.0377133899	-0.1091120333	-0.0809405043	-0.0327362801	0.0073415763	0.0576236584	-0.1369918592	0.1161543273	0.0903391007	0.0453402378	0.0024644574	0.1781775031	-0.0303739035	0.0013153678	0.0057168383	0.0483243001	0.0169805145	0.0480996176	-0.081389972	0.0893761243	0.1014285712	0.0213149742	0.0423972476	0.0293038178	-0.063072747	-0.0150559229	0.0094297408	-0.011249814	0.0163674287	-0.1245921068	0.1000613209	-0.0642755552	-0.1716923118	-0.1073011605	0.084412641	-0.0704122438	0.0133495964	-0.0974781683	0.0394758984	0.0330881723	-0.0712486	0.0029262	0.0050763630019599	8.562646440000022e-06	0.213023	0.0265299999999999	0.0453787985289999	0.0007038408999999	-0.0764370999999999	0.0020856000000001	4.349727360000434e-06	0.0058426302564099	-0.00270007	-0.00050404	2.540563216000003e-07	7.290378004900001e-06	0.000163452	6.70627e-05	4.49740573129e-09	2.6716556304e-08	2.63493e-05	0.0002100782999999	6.9428561049e-10	4.413289213088999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
